AN EXAMPLE CHANGE meeting	sequence	date	type	speaker	statement	newcode	mem_num
201601	3711	2016-01-27	meeting	BULLARD	So I think it’s very important to make moves in this direction.	95.0	94.0
201601	3712	2016-01-27	meeting	BULLARD	Now, I understand that any construction of uncertainty bands will have some inconsistencies.	95.0	94.0
201601	3713	2016-01-27	meeting	BULLARD	I think the subcommittee has taken an expedient approach here to get a first pass.	95.0	94.0
201601	3714	2016-01-27	meeting	BULLARD	We could do more later, depending on our experience with it if we use it at the March meeting.	95.0	94.0
201601	3715	2016-01-27	meeting	BULLARD	The Committee has done a good job of making the tradeoffs and thinking carefully about this.	95.0	94.0
201601	3716	2016-01-27	meeting	BULLARD	I do think it gets us closer to meeting an international standard on this dimension.	95.0	94.0
201601	3717	2016-01-27	meeting	BULLARD	I agree that we don’t have a consensus forecast.	95.0	94.0
201601	3718	2016-01-27	meeting	BULLARD	I would like to work toward that.	95.0	94.0
201601	3719	2016-01-27	meeting	BULLARD	I’ve proposed that in the past for this Committee.	95.0	94.0
201601	3720	2016-01-27	meeting	BULLARD	I understand that it’s a hard thing for us to do, but that shouldn’t preclude us from trying to represent the uncertainty about our projections.	95.0	94.0
201601	3721	2016-01-27	meeting	BULLARD	So I think it’s an improvement.	95.0	94.0
201601	3722	2016-01-27	meeting	BULLARD	I also agree with Governor Brainard that maybe we should look at the possibility of a subjective probability in the future.	95.0	94.0
201601	3723	2016-01-27	meeting	BULLARD	I’m not sure everyone will like it, because you do have to answer questions about upper and lower bounds and about what you think can happen.	95.0	94.0
201601	3724	2016-01-27	meeting	BULLARD	That’s not the easiest thing to do, and it would make more work for all of us and all of our staffs.	95.0	94.0
201601	3725	2016-01-27	meeting	BULLARD	But maybe that would be a truer representation within the SEP context of the uncertainty that’s surrounding those kinds of projections.	95.0	94.0
201601	3726	2016-01-27	meeting	BULLARD	With that, I do support the proposal.	95.0	94.0
201601	3727	2016-01-27	meeting	BULLARD	Thank you, Madam Chair.	95.0	94.0
201601	3728	2016-01-27	meeting	YELLEN	Thank you very much.	95.0	65.0
201601	3729	2016-01-27	meeting	YELLEN	President Evans.	95.0	65.0
201601	3730	2016-01-27	meeting	EVANS	Thank you, Madam Chair.	95.0	91.0
201601	3731	2016-01-27	meeting	EVANS	I started off thinking I don’t have a strong opinion about the inclusion of fan charts in the SEP.	95.0	91.0
201601	3732	2016-01-27	meeting	EVANS	I guess the idea that they don’t do any harm would make them sort of okay.	95.0	91.0
201601	3733	2016-01-27	meeting	EVANS	I have to admit that Governor Brainard’s comments about the symmetry of the bands surrounding the projection is something I need to think carefully about.	95.0	91.0
201601	3734	2016-01-27	meeting	EVANS	If that were to get in the way of our commentary about how we see the balance of risks as skewed in one direction and if, all of a sudden, people get confused about our comments about the balance of risks compared with this fan chart, the visual, that would be a concern.	95.0	91.0
201601	3735	2016-01-27	meeting	EVANS	I tended to think, coming in, that for the knowledgeable reader, the fan charts are a reasonable way of illustrating the uncertainties already presented in table 2 of the SEP, in which we give error bands.	95.0	91.0
201601	3736	2016-01-27	meeting	EVANS	And I agree with the recommendation to construct them using the median projections and the historical root mean squared errors for a range of public and private forecasts, as we already do in table 2.	95.0	91.0
201601	3737	2016-01-27	meeting	EVANS	Simple is best.	95.0	91.0
201601	3738	2016-01-27	meeting	EVANS	I certainly take that point.	95.0	91.0
201601	3739	2016-01-27	meeting	EVANS	But the thing that does make me nervous is a technical point.	95.0	91.0
201601	3740	2016-01-27	meeting	EVANS	There’s a difference between reporting error bands in the table and putting it in a chart where we’re giving a composite hypothesis–type of projection, and I think that can be misleading.	95.0	91.0
201601	3741	2016-01-27	meeting	EVANS	I have concerns that less knowledgeable readers may view any outcome that falls within the fan as being equally likely.	95.0	91.0
201601	3742	2016-01-27	meeting	EVANS	Now, I expressed that to my staff, and they made fun of me because any line is zero probability.	95.0	91.0
201601	3743	2016-01-27	meeting	EVANS	They’re all sort of the same.	95.0	91.0
201601	3744	2016-01-27	meeting	EVANS	But if you tried to construct some composite hypothesis and do some counting, the ones closest to the median would be higher likelihood than the ones farther apart.	95.0	91.0
201601	3745	2016-01-27	meeting	EVANS	But you look at the fan, and it seems as though they both had that interpretation.	95.0	91.0
201601	3746	2016-01-27	meeting	EVANS	I would support conveying in some way that outcomes closer to the median are more likely than those toward the edges of the fan.	95.0	91.0
201601	3747	2016-01-27	meeting	EVANS	To the knowledgeable readers, that sounds silly, but to the ones whom I’m worried about, maybe not.	95.0	91.0
201601	3748	2016-01-27	meeting	EVANS	One way would be to note this in the explanatory text.	95.0	91.0
201601	3749	2016-01-27	meeting	EVANS	Another way would be to show multiple probability bands, as some other central banks do, using the same methods that you do.	95.0	91.0
201601	3750	2016-01-27	meeting	EVANS	I think this is manageable without any added work.	95.0	91.0
201601	3751	2016-01-27	meeting	EVANS	It would just be shading a little bit differently, with exactly the same calculations but 30 percent—whatever the choices would be.	95.0	91.0
201601	3752	2016-01-27	meeting	EVANS	Maybe that would help.	95.0	91.0
201601	3753	2016-01-27	meeting	EVANS	Given our expected knowledgeable readership for this communications vehicle, I’m reasonably fine with the proposal, although, as I say, Governor Brainard’s comments about the risk assessment—or my interpretation of them—do make me a little nervous.	95.0	91.0
201601	3754	2016-01-27	meeting	EVANS	Thank you.	95.0	91.0
201601	3755	2016-01-27	meeting	YELLEN	President Kashkari.	95.0	65.0
201601	3756	2016-01-27	meeting	KASHKARI	Thank you.	95.0	111.0
201601	3757	2016-01-27	meeting	KASHKARI	I support the proposed changes.	95.0	111.0
201601	3758	2016-01-27	meeting	KASHKARI	And I’ll just observe that, in my first meeting, I’m getting a sense of the complexity that the subcommittee on communications is dealing with.	95.0	111.0
201601	3759	2016-01-27	meeting	TARULLO	You ain’t seen nothing yet.	95.0	97.0
201601	3760	2016-01-27	meeting	TARULLO	[Laughter]	95.0	97.0
201601	3761	2016-01-27	meeting	KASHKARI	But you have my great admiration, for, as you all are trying to balance the various tradeoffs, there are no easy answers.	95.0	111.0
201601	3762	2016-01-27	meeting	KASHKARI	I’ll just offer my observation with humility because I’m sure you’ve thought about these things before.	95.0	111.0
201601	3763	2016-01-27	meeting	KASHKARI	The only concern I have is that I can envision a time when we may want to use forward policy guidance and we do not want to show such wide ranges on the expected outlook for the federal funds rate, and this could then be constraining in such a scenario.	95.0	111.0
201601	3764	2016-01-27	meeting	KASHKARI	So I like Stan’s suggestion to start simple and maybe add complexity over time.	95.0	111.0
201601	3765	2016-01-27	meeting	KASHKARI	And if there was a way to embody the Committee’s actual outlook of uncertainty, that may be helpful so that we’re not constraining ourselves in the future.	95.0	111.0
201601	3766	2016-01-27	meeting	YELLEN	Thank you very much.	95.0	65.0
201601	3767	2016-01-27	meeting	YELLEN	Governor Powell.	95.0	65.0
201601	3768	2016-01-27	meeting	POWELL	Thank you, Madam Chair.	95.0	104.0
201601	3769	2016-01-27	meeting	POWELL	I would like to add my support for the proposal.	95.0	104.0
201601	3770	2016-01-27	meeting	POWELL	The addition of fan charts would pictorially emphasize uncertainty regarding macroeconomic projections and hence for the path of the policy rate.	95.0	104.0
201601	3771	2016-01-27	meeting	POWELL	It would also show that the uncertainty associated with the forecast is much greater than the dispersion of participants’ views, which I think may be less well understood than some other things.	95.0	104.0
201601	3772	2016-01-27	meeting	POWELL	I’m also pleased that the subcommittee has taken a minimalist approach here, keeping it simple and avoiding difficult methodological and communications issues that lurk if one tries to do too much.	95.0	104.0
201601	3773	2016-01-27	meeting	POWELL	So I do think that this approach is the most straightforward one to implement and the least likely to leave the public confused.	95.0	104.0
201601	3774	2016-01-27	meeting	POWELL	Thank you, Madam Chair.	95.0	104.0
201601	3775	2016-01-27	meeting	YELLEN	Thank you.	95.0	65.0
201601	3776	2016-01-27	meeting	YELLEN	President Williams.	95.0	65.0
201601	3777	2016-01-27	meeting	WILLIAMS	Thank you, Madam Chair.	95.0	102.0
201601	3778	2016-01-27	meeting	WILLIAMS	I, too, support the proposal.	95.0	102.0
201601	3779	2016-01-27	meeting	WILLIAMS	Actually, Governor Brainard laid out the challenges on this matter that we discussed at length.	95.0	102.0
201601	3780	2016-01-27	meeting	WILLIAMS	As Todd and President Mester mentioned, we went back and forth on issues related to the various approaches that we could try to get at subjective assessments of the risks, those concerning the effective lower bound, and many of the other issues that have been brought up.	95.0	102.0
201601	3781	2016-01-27	meeting	WILLIAMS	In the end, what we’re trying to accomplish here is something very simple, at least as a first step, and that is to get the point of data dependence out there as clearly as possible.	95.0	102.0
201601	3782	2016-01-27	meeting	WILLIAMS	Basically, you look at the median in the SEP, and it says you raise rates n times during a certain period, and all of the attention in the media and the markets is on the number n.	95.0	102.0
201601	3783	2016-01-27	meeting	WILLIAMS	The idea here is to say, “Yes, we think there’s an appropriate policy rate path, but that’s going to depend on what happens with economic growth, what happens with unemployment, and what happens with inflation.”	95.0	102.0
201601	3784	2016-01-27	meeting	WILLIAMS	That’s what any good policy strategy would have, and the path of policy will depend on economic circumstances, either up or down.	95.0	102.0
201601	3785	2016-01-27	meeting	WILLIAMS	That’s really all we’re accomplishing with this proposal, in my personal view.	95.0	102.0
201601	3786	2016-01-27	meeting	WILLIAMS	This issue of bringing in subjective views is really important because we do already have in the SEP a description of people’s assessment of the risks both in terms of the magnitude and in terms of the direction.	95.0	102.0
201601	3787	2016-01-27	meeting	WILLIAMS	Here we basically are punting on that and saying this is only describing the normal historical relationship, and the SEP would still contain the discussion of whether the current circumstances are different from the past 20 years.	95.0	102.0
201601	3788	2016-01-27	meeting	WILLIAMS	Now, I think the idea of trying to collect better subjective information or something that could be quantitative about the assessment of the magnitude and the direction of the risks is an important step forward.	95.0	102.0
201601	3789	2016-01-27	meeting	WILLIAMS	I do struggle with how to aggregate subjective views.	95.0	102.0
201601	3790	2016-01-27	meeting	WILLIAMS	We got to the median as a way to capture the center of the participants, but then, when you look over the history of the SEP, you’ll see that there’s a wide divergence of views about both the magnitude and the direction of the risks relative to history.	95.0	102.0
201601	3791	2016-01-27	meeting	WILLIAMS	It’s rare that we all—all 19, using David Wilcox’s number of views, or whatever number of views there are in this room—agree that the risks are to one side or the other or where they are.	95.0	102.0
201601	3792	2016-01-27	meeting	WILLIAMS	I think how to say “Here’s a median forecast, and then here’s a median assessment of the risks” actually doesn’t work, because often it may be five or six people in the Committee who think the risks are to the downside.	95.0	102.0
201601	3793	2016-01-27	meeting	WILLIAMS	So the median, of course, would be neutral.	95.0	102.0
201601	3794	2016-01-27	meeting	WILLIAMS	We do need to think about how to capture this information more effectively, and we couldn’t figure it out, at least so far.	95.0	102.0
201601	3795	2016-01-27	meeting	WILLIAMS	This baby step, if you will, is to try to have both—the historical pattern of uncertainty along with the verbal description of the risks.	95.0	102.0
201601	3796	2016-01-27	meeting	WILLIAMS	In the end, I agree with President Bullard about the long-run goal I still hold to—maybe we’re the two left—that a consensus forecast and a way of representing the consensus views on the risks would be a great place to land at the end.	95.0	102.0
201601	3797	2016-01-27	meeting	WILLIAMS	I know that’s been really hard in the past.	95.0	102.0
201601	3798	2016-01-27	meeting	WILLIAMS	I know the staff cringes whenever I even say the term “consensus forecast.”	95.0	102.0
201601	3799	2016-01-27	meeting	WILLIAMS	I can see Dave Reifschneider and David Wilcox not appreciating my perspective on this, but I do think the median forecast has already helped a bit to show that this may not be a terrible representation of the center of the Committee.	95.0	102.0
201601	3800	2016-01-27	meeting	WILLIAMS	And I think maybe further work that we do in terms of describing the uncertainty will help us down the road toward what I think is the right ultimate goal, which is to have some way of representing quantitatively the views of the Committee.	95.0	102.0
201601	3801	2016-01-27	meeting	WILLIAMS	But, again, I support this first baby step, at least, on that longer road.	95.0	102.0
201601	3802	2016-01-27	meeting	WILLIAMS	Thank you.	95.0	102.0
201601	3803	2016-01-27	meeting	YELLEN	Vice Chairman.	95.0	65.0
201601	3804	2016-01-27	meeting	DUDLEY	Thank you, Madam Chair.	95.0	96.0
201601	3805	2016-01-27	meeting	DUDLEY	I certainly see some benefit of adding fan charts to the SEP as proposed.	95.0	96.0
201601	3806	2016-01-27	meeting	DUDLEY	The fan charts would emphasize that the SEP numbers just comprise a modal forecast, one of many possible outcomes.	95.0	96.0
201601	3807	2016-01-27	meeting	DUDLEY	The charts would also emphasize that at longer time horizons, the level of uncertainty is very high.	95.0	96.0
201601	3808	2016-01-27	meeting	DUDLEY	So I am willing to go along with this proposal.	95.0	96.0
201601	3809	2016-01-27	meeting	DUDLEY	That said, I do have some concerns that I want to share with the Committee.	95.0	96.0
201601	3810	2016-01-27	meeting	DUDLEY	The first one is, because the widths of the fan charts are based on historical experience and are unconditional, they’re not really very informative.	95.0	96.0
201601	3811	2016-01-27	meeting	DUDLEY	They don’t take into consideration where you actually are on the business cycle and in terms of all of the other factors that are influencing the outcome.	95.0	96.0
201601	3812	2016-01-27	meeting	DUDLEY	They’re also going to change very slowly over time.	95.0	96.0
201601	3813	2016-01-27	meeting	DUDLEY	Each quarter, you’re going to publish a fan chart that looks essentially just like the fan chart from the last quarter.	95.0	96.0
201601	3814	2016-01-27	meeting	DUDLEY	So they don’t really contain a lot of information beyond the first time you put them out.	95.0	96.0
201601	3815	2016-01-27	meeting	DUDLEY	The second concern is that I’m a little bit less convinced than others about this difficulty of doing subjective histograms based on what people think about uncertainty, because we actually do this in our surveys of the primary dealers and the buy-side participants, and they seem able to construct these histograms.	95.0	96.0
201601	3816	2016-01-27	meeting	DUDLEY	I guess I find it a little odd that we’re asking others to construct histograms, but we say ourselves that we can’t do it.	95.0	96.0
201601	3817	2016-01-27	meeting	DUDLEY	If you were asked that question at the press conference, Madam Chair, I wonder how you would answer that.	95.0	96.0
201601	3818	2016-01-27	meeting	DUDLEY	The third concern is what President Kashkari raised.	95.0	96.0
201601	3819	2016-01-27	meeting	DUDLEY	I think when we’re at the effective lower bound and issuing forward guidance with a commitment, I don’t know what the fan chart for the federal funds rate means in that context.	95.0	96.0
201601	3820	2016-01-27	meeting	DUDLEY	I think it’s very odd to have this wide fan chart for the federal funds rate when we’re actually saying something that contradicts that.	95.0	96.0
201601	3821	2016-01-27	meeting	DUDLEY	Another issue I have with the fan chart for the federal funds rate is, let’s say we’re at the lower bound, should the fan chart go below zero or not?	95.0	96.0
201601	3822	2016-01-27	meeting	DUDLEY	That’s actually pretty tricky.	95.0	96.0
201601	3823	2016-01-27	meeting	DUDLEY	If you think it should go below zero, you’re tacitly conceding that our target federal funds rate could go negative.	95.0	96.0
201601	3824	2016-01-27	meeting	DUDLEY	If you don’t put it below zero, you’re essentially tacitly communicating that negative interest rates aren’t on the table.	95.0	96.0
201601	3825	2016-01-27	meeting	DUDLEY	So I feel that where you draw that lower bound on the federal funds rate chart is not completely irrelevant in terms of how we communicate.	95.0	96.0
201601	3826	2016-01-27	meeting	DUDLEY	Obviously, in the appendix, you can explain why you’ve done it the way you’ve done it, but whether people will read the appendix and fully appreciate that is a question.	95.0	96.0
201601	3827	2016-01-27	meeting	DUDLEY	In terms of the histograms, I feel much more strongly about the federal funds rate projections than those for GDP, unemployment, and inflation.	95.0	96.0
201601	3828	2016-01-27	meeting	DUDLEY	I think the biggest difficulties with these fan charts lie in the federal funds rate, as opposed to the real economic variables.	95.0	96.0
201601	3829	2016-01-27	meeting	DUDLEY	I also think the federal funds rate is more germane to us, because this is something we actually actively control.	95.0	96.0
201601	3830	2016-01-27	meeting	DUDLEY	So I guess I would like to see us try to do a dry run of histograms for the federal funds rate to see what they look like and how they compare with fan charts that were done on the root-mean-squared-error basis.	95.0	96.0
201601	3831	2016-01-27	meeting	DUDLEY	I’d just like to see what they looked like.	95.0	96.0
201601	3832	2016-01-27	meeting	DUDLEY	If they were better, then we could move to that approach, and if not, we could discard them.	95.0	96.0
201601	3833	2016-01-27	meeting	YELLEN	Would anybody else like to comment?	95.0	65.0
201601	3834	2016-01-27	meeting	LACKER	Madam Chair.	95.0	81.0
201601	3835	2016-01-27	meeting	YELLEN	President Lacker.	95.0	65.0
201601	3836	2016-01-27	meeting	LACKER	I support the idea of fan charts.	95.0	81.0
201601	3837	2016-01-27	meeting	LACKER	I just want to talk about forward guidance and commitment.	95.0	81.0
201601	3838	2016-01-27	meeting	LACKER	I don’t think we’ve ever provided forward guidance with commitment.	95.0	81.0
201601	3839	2016-01-27	meeting	LACKER	We’ve been very careful to word our forward guidance as a prediction about what our future selves will do.	95.0	81.0
201601	3840	2016-01-27	meeting	LACKER	In that instance, I think a fan chart is perfectly appropriate.	95.0	81.0
201601	3841	2016-01-27	meeting	LACKER	In fact, the fan chart would provide a great way to signal when we do choose to provide forward guidance with commitment, because then we would omit the fan.	95.0	81.0
201601	3842	2016-01-27	meeting	YELLEN	Would anyone—Todd, Stan, or anyone on the subcommittee—like to comment further on the issues?	95.0	65.0
201601	3843	2016-01-27	meeting	CLARK	One intermediate approach could be to add the funds rate to the set of questions that the Committee is asked their subjective views on, but not quantify it.	95.0	999.0
201601	3844	2016-01-27	meeting	CLARK	You’re currently asked whether the risk is balanced, to the upside, or to the downside for economic growth and inflation.	95.0	999.0
201601	3845	2016-01-27	meeting	CLARK	We don’t ask about the funds rate, so adding the funds rate to that set of questions could be a vehicle for providing the fan chart as the historical stuff and still have this discussion of our subjective views.	95.0	999.0
201601	3846	2016-01-27	meeting	CLARK	When the two are out of line, we would say they’re out of line:  This is the Committee’s judgment, and this is the historical stuff.	95.0	999.0
201601	3847	2016-01-27	meeting	CLARK	So it could be an intermediate way of not requiring people to provide a probability distribution for the funds rate but still give us a subjective way of communicating, for example, forward guidance having implications or the lower bound having implications.	95.0	999.0
201601	3848	2016-01-27	meeting	DUDLEY	I guess I’d also be interested in seeing people’s subjective assessment of the federal funds rate path even if we didn’t actually share it with the public.	95.0	96.0
201601	3849	2016-01-27	meeting	DUDLEY	It’s useful information for the Committee, in my opinion.	95.0	96.0
201601	3850	2016-01-27	meeting	YELLEN	Governor Fischer.	95.0	65.0
201601	3851	2016-01-27	meeting	FISCHER	Well, the comments are very interesting, and most of them are things we thought about in the course of trying to figure out what to recommend.	95.0	108.0
201601	3852	2016-01-27	meeting	FISCHER	The staff that was working with us, and probably the whole staff, is incredibly inventive, and you can get charts that reflect bias or direction of the risk, downward or upward.	95.0	108.0
201601	3853	2016-01-27	meeting	FISCHER	You could also ask people for their distributions using histograms, as Bill Dudley suggests.	95.0	108.0
201601	3854	2016-01-27	meeting	FISCHER	I’ve also heard people say that it’s an illusion to think the dealers are filling in those forms; they have a staff who fills in the forms for them.	95.0	108.0
201601	3855	2016-01-27	meeting	DUDLEY	It’s usually the desk economist who sits at the fixed- income trading desk who does those forms, typically.	95.0	96.0
201601	3856	2016-01-27	meeting	DUDLEY	Their backgrounds aren’t that dissimilar to our backgrounds.	95.0	96.0
201601	3857	2016-01-27	meeting	YELLEN	Some of our backgrounds.	95.0	65.0
201601	3858	2016-01-27	meeting	FISCHER	Some of our backgrounds.	95.0	108.0
201601	3859	2016-01-27	meeting	FISCHER	But I do suggest that we go ahead with this, and that we really take into account the questions that have arisen and that we reflect.	95.0	108.0
201601	3860	2016-01-27	meeting	FISCHER	We’ll come back to it in about six months’ time and ask you to fill in two other questionnaires:  One will ask you things about what we might want to put into the next one, and the other will ask about what comments you have on what we’ve done.	95.0	108.0
201601	3861	2016-01-27	meeting	FISCHER	We’ll see if we can get better the next time we revise it, which would be somewhere down the road.	95.0	108.0
201601	3862	2016-01-27	meeting	FISCHER	That’s the request I’d make.	95.0	108.0
201601	3863	2016-01-27	meeting	FISCHER	With regard to Dennis Lockhart’s question, how many hits this will get?	95.0	108.0
201601	3864	2016-01-27	meeting	FISCHER	Well, I think once the Chair is talking about it, the answer is “It’s millions,” particularly if it’s the Chair’s press conferences and if the media wants to pick that up.	95.0	108.0
201601	3865	2016-01-27	meeting	FISCHER	I exaggerate with “millions” probably, but it’ll get a lot of attention, and then we can seek to improve it.	95.0	108.0
201601	3866	2016-01-27	meeting	YELLEN	Governor Brainard.	95.0	65.0
201601	3867	2016-01-27	meeting	BRAINARD	Yes.	95.0	107.0
201601	3868	2016-01-27	meeting	BRAINARD	I was reflecting on Bill Dudley’s last comment and the reality that March is going to be a very complicated time for policy, regardless.	95.0	107.0
201601	3869	2016-01-27	meeting	BRAINARD	I wonder whether it might be possible to leave off the federal funds rate initially and give some further thought to it, because right now, you’ve made a pretty consequential decision to cut off the federal funds rate at the effective lower bound, so that’s an important message that we would be conveying to the market.	95.0	107.0
201601	3870	2016-01-27	meeting	BRAINARD	Maybe that’s what we want to do, but I wonder, if this is not essential for March, whether you might want to phase it and do your economic variables in March and give further thought to the federal funds rate.	95.0	107.0
201601	3871	2016-01-27	meeting	CLARK	If I can clarify something, the current chart for the current target of the funds rate is not actually cut off.	95.0	999.0
201601	3872	2016-01-27	meeting	BRAINARD	Oh, I’m just looking at this picture.	95.0	107.0
201601	3873	2016-01-27	meeting	CLARK	It looks like it is, but it’s not—Bill can correct me if I’m wrong.	95.0	999.0
201601	3874	2016-01-27	meeting	CLARK	On the basis of the rise in rates in December and the future path with historical accuracy, we get very close to zero, but we are above zero.	95.0	999.0
201601	3875	2016-01-27	meeting	CLARK	And then the text, in the mad rush to get things out, didn’t get fully revised to go from the previous SEP to that SEP.	95.0	999.0
201601	3876	2016-01-27	meeting	CLARK	So it is really close to zero, and we describe in the text that we think we would impose zero.	95.0	999.0
201601	3877	2016-01-27	meeting	CLARK	But in that chart, we don’t actually have to impose zero.	95.0	999.0
201601	3878	2016-01-27	meeting	DUDLEY	But if the path came down, then—	95.0	96.0
201601	3879	2016-01-27	meeting	CLARK	If the path came down again—	95.0	999.0
201601	3880	2016-01-27	meeting	ENGLISH	If the Committee was to choose to not truncate and allow the bottom of that fan chart to go below zero—	95.0	999.0
201601	3881	2016-01-27	meeting	DUDLEY	It’s a consequential decision either way, though.	95.0	96.0
201601	3882	2016-01-27	meeting	DUDLEY	That’s the problem.	95.0	96.0
201601	3883	2016-01-27	meeting	BRAINARD	It’s consequential.	95.0	107.0
201601	3884	2016-01-27	meeting	BRAINARD	Do we really need to add that to the set of decisions?	95.0	107.0
201601	3885	2016-01-27	meeting	YELLEN	Well, I think doing it in two phases is pretty difficult and hard to communicate.	95.0	65.0
201601	3886	2016-01-27	meeting	YELLEN	So I do worry about introducing the first three, and then, at some later date, adding the federal funds rate.	95.0	65.0
201601	3887	2016-01-27	meeting	YELLEN	But I think the issue of whether the band potentially goes below zero is important.	95.0	65.0
201601	3888	2016-01-27	meeting	YELLEN	Did the subcommittee have a strong view that it should not go below zero?	95.0	65.0
201601	3889	2016-01-27	meeting	WILCOX	Can I just make a clarifying point?	95.0	999.0
201601	3890	2016-01-27	meeting	WILCOX	I think a literal interpretation of these bands is that, without any elaboration, they would imply that there’s a 15 percent probability that the funds rate could be open to that interpretation—a 15 percent probability that the funds rate could go above or below the band.	95.0	999.0
201601	3891	2016-01-27	meeting	WILCOX	Is that correct?	95.0	999.0
201601	3892	2016-01-27	meeting	CLARK	Yes, that is correct.	95.0	999.0
201601	3893	2016-01-27	meeting	CLARK	In the example sketched in the appendix to the memo, the SEP would have text saying, “We would choose to cut this off at zero.	95.0	999.0
201601	3894	2016-01-27	meeting	CLARK	The Committee has not previously set the target for the federal funds rate below zero,” and leave it at that.	95.0	999.0
201601	3895	2016-01-27	meeting	CLARK	Now, it would be possible to go further and address that point.	95.0	999.0
201601	3896	2016-01-27	meeting	FISCHER	You could add a sentence saying that, without any commitment either way as to whether, in the future, the FOMC might or might not go outside this range.	95.0	108.0
201601	3897	2016-01-27	meeting	YELLEN	And the FOMC has taken quantitative easing measures, which could be interpreted as essentially the response when it would call for a below-zero rate.	95.0	65.0
201601	3898	2016-01-27	meeting	YELLEN	Presumably, you could clarify some of that in the verbal description in the appendix.	95.0	65.0
201601	3899	2016-01-27	meeting	YELLEN	Governor Tarullo, do you want to say something?	95.0	65.0
201601	3900	2016-01-27	meeting	TARULLO	I’m waiting to see which direction we’re headed here.	95.0	97.0
201601	3901	2016-01-27	meeting	YELLEN	President Bullard.	95.0	65.0
201601	3902	2016-01-27	meeting	BULLARD	Yes, I have just a thought on this.	95.0	94.0
201601	3903	2016-01-27	meeting	BULLARD	The Committee has discussed the possibility of a negative policy rate during the past five years.	95.0	94.0
201601	3904	2016-01-27	meeting	BULLARD	We kicked it around, there are pros and cons, but the Committee never came down and actually did that.	95.0	94.0
201601	3905	2016-01-27	meeting	BULLARD	So I think that, at this point, you probably would cut it off, saying the Committee has not done that up to now.	95.0	94.0
201601	3906	2016-01-27	meeting	BULLARD	We reserve the right, of course, to do that in the future.	95.0	94.0
201601	3907	2016-01-27	meeting	YELLEN	But, presumably, the text would indicate that this is a convention and has no significance in terms of the Committee’s policy options or intentions, that you’ve used a mechanical approach.	95.0	65.0
201601	3908	2016-01-27	meeting	CLARK	The other option, which I don’t think the Committee would want to do, would be to follow the approach of the central banks that publish policy rate fan charts.	95.0	999.0
201601	3909	2016-01-27	meeting	CLARK	Two of them, the Norges Bank and the Riksbank, just publish a fan that’s plus or minus root mean squared errors.	95.0	999.0
201601	3910	2016-01-27	meeting	CLARK	It goes below zero, and then, in the text, they say that this does not reflect asymmetries in the policy rate or constraints associated with the lower bound that we think may apply.	95.0	999.0
201601	3911	2016-01-27	meeting	CLARK	I don’t know if the Committee would desire that, but there is some precedent.	95.0	999.0
201601	3912	2016-01-27	meeting	YELLEN	Did you consider that approach?	95.0	65.0
201601	3913	2016-01-27	meeting	YELLEN	Because that that might be a reasonable alternative.	95.0	65.0
201601	3914	2016-01-27	meeting	YELLEN	President Kaplan.	95.0	65.0
201601	3915	2016-01-27	meeting	KAPLAN	I must admit listening to this, I am troubled about the federal funds rate, because I do think it is dramatically and completely different than forecasting exogenous factors.	95.0	110.0
201601	3916	2016-01-27	meeting	KAPLAN	Forecasting the federal funds rate is basically, what do I predict I might do, and all of you around this table will do, in reaction to exogenous factors?	95.0	110.0
201601	3917	2016-01-27	meeting	KAPLAN	My concern is, we’re in an extremely sensitive period here in the next three to six months.	95.0	110.0
201601	3918	2016-01-27	meeting	KAPLAN	I don’t want to gum up the works, but it certainly seems to me, the risk/reward of getting this wrong is definitely asymmetrical.	95.0	110.0
201601	3919	2016-01-27	meeting	KAPLAN	I would rather do a dry run, give the Committee a chance to look at sample charts on the federal funds rate in March, and have another bite at this.	95.0	110.0
201601	3920	2016-01-27	meeting	KAPLAN	I’m sensitive to all the work that’s been done and how difficult it is to get a consensus, but the risks associated with this strike me as so asymmetrical.	95.0	110.0
201601	3921	2016-01-27	meeting	KAPLAN	This is such a critical measure and one that we’re in control of.	95.0	110.0
201601	3922	2016-01-27	meeting	KAPLAN	I do think it is different than forecasting exogenous factors.	95.0	110.0
201601	3923	2016-01-27	meeting	YELLEN	Okay.	95.0	65.0
201601	3924	2016-01-27	meeting	YELLEN	President Bullard, go ahead.	95.0	65.0
201601	3925	2016-01-27	meeting	BULLARD	To respond to President Kaplan, sure, we control the funds rate, but we’re also reacting to the other data.	95.0	94.0
201601	3926	2016-01-27	meeting	BULLARD	So if the other data come in in an extreme way, then you’re going to choose a different value for the funds rate.	95.0	94.0
201601	3927	2016-01-27	meeting	BULLARD	This is representing that kind of uncertainty, which I thought was the point of this.	95.0	94.0
201601	3928	2016-01-27	meeting	KAPLAN	Except it’s different from every other factor because it’s a decision that we actually will make here.	95.0	110.0
201601	3929	2016-01-27	meeting	KAPLAN	Better yet, voters rotate.	95.0	110.0
201601	3930	2016-01-27	meeting	KAPLAN	You have a lot of other factors that we all, again, as a group are in control of.	95.0	110.0
201601	3931	2016-01-27	meeting	KAPLAN	It’s a different kind of factor to me.	95.0	110.0
201601	3932	2016-01-27	meeting	KAPLAN	I’m not saying it should be treated differently, but I’d want to make sure we had a conviction around the table before we did this.	95.0	110.0
201601	3933	2016-01-27	meeting	YELLEN	Governor Fischer.	95.0	65.0
